GEOID,All,acqhypo,alzdisease,alzdisorders,ami,anemia,arthritis,asthma,atrialfib,breastcancer,cataract,ckd,colorectalcancer,copd,depression,diabetes,endometrial,glaucoma,heartfailure,hipfracture,hyperlipidemia,hyperplasia,hypertension,ihd,lungcancer,osteoporosis,prostatecancer,stroke,year,population_count,median_household_income,supermarket_access_pct,tree_canopy_pct,race_white_pct,race_black_pct,race_asian_pct,race_american_indian_alaskan_native_alone_pct,race_native_hawaiian_pacific_islander_alone_pct,race_other_alone_pct,race_two_or_more_pct,gender_total_male_pct,gender_total_female_pct,age_under_19_pct,age_20_29_pct,age_30_39_pct,age_40_49_pct,age_50_59_pct,age_60_69_pct,age_70_over_pct,above_poverty_pct,employed_pct,bachelors_plus_pct,high_school_enrollment_pct,pre_school_enrollment_pct,health_insurance_pct,medicare_pct,medicaid_pct,owners_pct,habitable_pct,uncrowded_pct,severe_cost_burden_owner_pct,severe_cost_burden_renter_pct,two_parent_pct,vehicle_access_pct,commute_pct,voter_pct,diesel_pm_rank,pm_rank,safe_drinking_water_rank,ozone_rank,park_access_ppa,employment_density,race_white_total,race_black_total,race_asian_total,race_american_indian_alaskan_native_alone_total,race_native_hawaiian_pacific_islander_alone_total,race_other_alone_total,race_two_or_more_total,age_under_19_total,age_20_29_total,age_30_39_total,age_40_49_total,age_50_59_total,age_60_69_total,age_70_over_total,median_household_income_z,supermarket_access_z,tree_canopy_z,above_poverty_z,employed_z,bachelors_plus_z,high_school_enrollment_z,pre_school_enrollment_z,health_insurance_z,owners_z,habitable_z,uncrowded_z,severe_cost_burden_owner_z,severe_cost_burden_renter_z,two_parent_z,vehicle_access_z,commute_z,voter_z,diesel_pm_z,pm_z,safe_drinking_water_z,ozone_z,park_access_ppa_z,employment_density_z,economic_unweighted,education_unweighted,healthcare_unweighted,housing_unweighted,neighborhood_unweighted,environment_unweighted,social_unweighted,transportation_unweighted,cwi_score,cwi_score_rank,economic_unweighted_rank,education_unweighted_rank,healthcare_unweighted_rank,housing_unweighted_rank,neighborhood_unweighted_rank,environment_unweighted_rank,social_unweighted_rank,transportation_unweighted_rank,supermarket_access_pct_rank,tree_canopy_pct_rank,above_poverty_pct_rank,employed_pct_rank,bachelors_plus_pct_rank,high_school_enrollment_pct_rank,pre_school_enrollment_pct_rank,health_insurance_pct_rank,medicare_pct_rank,medicaid_pct_rank,owners_pct_rank,habitable_pct_rank,uncrowded_pct_rank,severe_cost_burden_owner_pct_rank,severe_cost_burden_renter_pct_rank,two_parent_pct_rank,vehicle_access_pct_rank,commute_pct_rank,voter_pct_rank,median_household_income_rank,park_access_ppa_rank,employment_density_rank
10003013615,0.21818181818181798,0.0134387351778656,0.000527009222661397,0.00263504611330698,0.0018445322793148899,0.0121212121212121,0.0324110671936759,0.0197628458498024,0.00737812911725955,0.0031620553359683803,0.0176548089591568,0.0231884057971014,0.00105401844532279,0.0226613965744401,0.0466403162055336,0.0434782608695652,0.0007905138339920951,0.0179183135704875,0.008432147562582341,0.00105401844532279,0.0310935441370224,0.00289855072463768,0.0743083003952569,0.0147562582345191,0.00289855072463768,0.0036890645586297797,0.00237154150197628,0.00948616600790514,2018,3795.0,51341.0,0.6015527888668638,0.1541,0.911725955204216,0.014756258234519091,0.00474308300395257,0.0,0.0,0.059815546772068524,0.008959156785243741,0.477733860342556,0.522266139657444,0.2345191040843215,0.1383399209486166,0.08616600790513834,0.11304347826086955,0.11699604743083004,0.14202898550724638,0.1689064558629776,0.6561264822134387,0.9379760609357998,0.22218234027279252,1.0,0.5116279069767442,0.9314933464760966,0.04238541153277477,0.2345983242976836,0.8499399759903962,1.0,0.9903961584633854,0.11149825783972124,0.3148148148148148,0.3767123287671233,0.9705882352941176,0.05794504181600956,0.43,87.26415094339623,54.50236966824645,0.0,0.0,1.0000000000000002,1.6655033719161467,3460.0,55.99999999999989,18.0,0.0,0.0,227.0,34.0,890.0,525.0,327.0,429.0,444.0,539.0,641.0,-0.6117972479644606,0.19181261616104145,-0.2747015071685325,-0.3889961501304761,-0.029198047610882988,-0.511116587977378,0.483717755022061,-0.033569615974365516,0.3279831903008644,0.7982804367532144,0.5039842141141107,0.3776542176287461,-0.410745816271848,-1.0187594961535258,-1.1196790822078737,0.4831808411746314,-0.105394443194069,-0.28350406229140845,-1.2938990318057673,-0.2086665249657365,0.7296186034519913,0.4635421939470242,-1.020084578798805,-0.13501106865322549,-0.3433304819019399,-0.0203228163098942,0.3279831903008644,0.050082711214139465,-0.3094961346148804,-0.07735118984312209,-0.7015915722496411,0.18889319899028126,-0.16338728987961612,39.32038834951456,31.067961165048537,45.14563106796117,57.76699029126213,51.94174757281553,23.78640776699029,42.23300970873786,18.932038834951452,82.03883495145631,47.0873786407767,43.203883495145625,34.95145631067961,44.66019417475729,35.92233009708738,100.0,52.432432432432435,57.76699029126213,56.31067961165049,77.66990291262134,77.66990291262134,100.0,72.43589743589743,68.93203883495146,85.92233009708738,13.592233009708734,67.32673267326733,70.87378640776699,39.603960396039604,27.184466019417478,0.0,59.708737864077655
10003013700,0.17635705669481302,0.008926417370325691,0.000965018094089264,0.00217129071170084,0.000241254523522316,0.0125452352231604,0.0272617611580217,0.0250904704463209,0.00579010856453559,0.00217129071170084,0.0149577804583836,0.0173703256936068,0.0014475271411339,0.0156815440289505,0.0431845597104946,0.0335343787696019,,0.0135102533172497,0.00506634499396864,0.0012062726176115801,0.0214716525934861,0.0036188178528347398,0.0533172496984318,0.009408926417370329,0.000482509047044632,0.00265379975874548,0.00265379975874548,0.0069963811821471605,2018,4145.0,54453.0,0.9644135509543394,0.3225,0.8004825090470447,0.1100120627261761,0.03691194209891435,0.0,0.0,0.041013268998793734,0.01158021712907117,0.4629674306393245,0.5370325693606756,0.2446320868516285,0.2024125452352232,0.17949336550060313,0.09843184559710494,0.11797346200241254,0.08805790108564536,0.0689987937273824,0.5971049457177322,0.950622406639004,0.19829424307036247,1.0,0.5529953917050692,0.8763878608438194,0.03293856402664693,0.14914877868245746,0.4262508122157245,0.99772579597141,0.9694606887589344,0.047482014388489216,0.21965317919075145,0.6074270557029178,0.9051332033788174,0.034101382488479264,0.67,96.69811320754715,48.341232227488156,0.0,0.0,1.0000000000000002,1.9367117241470433,3318.0,456.0,153.0,0.0,0.0,170.0,48.0,1014.0,839.0,744.0,408.0,489.0,365.0,286.0,-0.4810483927318064,1.15358386414605,1.3646474105344113,-0.7843424539608292,0.3541292135784244,-0.6585901035342412,0.483717755022061,0.10820586546504726,-0.7534754405237505,-1.3423339967911911,0.20290107557319934,-0.7911902299561168,1.036125925972576,-0.16521859760133442,0.07821500719848391,-0.2532918318766442,-0.3670642011452856,0.5568588144769194,-1.6137236178512548,-0.0015394063073827149,0.7296186034519913,0.4635421939470242,-1.020084578798805,-0.08889581071705803,-0.3037538777047371,-0.022222161015711,-0.7534754405237505,-0.2119431645605734,0.35231272129114954,-0.10552555668990557,0.3175369108377017,-0.3101780165109649,-0.1446604334019047,41.74757281553398,33.49514563106796,44.174757281553404,18.446601941747574,28.640776699029125,80.09708737864078,40.291262135922324,66.50485436893204,12.135922330097088,89.32038834951456,89.32038834951456,17.475728155339805,57.76699029126213,32.03883495145632,100.0,59.45945945945946,18.446601941747574,38.3495145631068,44.174757281553404,12.621359223300969,82.17821782178217,22.43589743589744,15.048543689320388,60.67961165048544,51.45631067961165,22.772277227722768,46.11650485436893,61.881188118811885,34.95145631067961,0.0,66.01941747572816
10003013800,0.15648854961832098,0.00708833151581243,0.000181752090149037,0.00308978553253362,0.00181752090149037,0.007633587786259541,0.024718284260268997,0.014721919302072,0.007451835696110509,0.0019992729916394,0.0107233733187932,0.0190839694656489,0.000908760450745184,0.0118138858596874,0.0310796074154853,0.0330788804071247,0.000181752090149037,0.0110868774990912,0.00708833151581243,0.00054525627044711,0.0201744820065431,0.00272628135223555,0.0516175936023264,0.0125408942202835,0.00054525627044711,0.00272628135223555,0.00181752090149037,0.009451108687749909,2018,5502.0,79375.0,1.0241456723280993,0.1918,0.6593965830607051,0.1421301344965467,0.16212286441294074,0.00036350418029807346,0.0009087604507451836,0.029080334423845874,0.005997818974918211,0.5009087604507452,0.4990912395492548,0.1970192657215558,0.1837513631406761,0.18138858596873866,0.11468556888404215,0.12141039621955653,0.08197019265721556,0.1197746274082152,0.8358293838862559,0.9312401883830456,0.3132618235007313,1.0,0.5391304347826087,0.9515629400168968,0.02590819487468319,0.14897212052942832,0.4980237154150198,1.0,1.0,0.09004739336492891,0.12315270935960593,0.5973154362416108,0.9278656126482212,0.04540691582256375,0.54,12.26415094339623,59.24170616113744,0.0,0.0,3.0,7.524578527944387,3628.0,782.0,892.0,2.0,5.0,160.0,33.0,1084.0,1011.0,998.0,631.0,668.0,451.0,659.0,0.5660348238839412,1.3119053001369267,0.09230237761413368,0.8147149387718907,-0.2333711453551001,0.05116392657780014,0.483717755022061,0.06068760430587651,0.7218538712830699,-0.9797141196222166,0.5039842141141107,0.9138445689333696,0.07407878420530625,0.7003308140941131,0.025714460970254677,0.0024837399876796533,-0.2429928021036303,0.10166225622740856,1.2487064272558617,-0.3679950777798549,0.7296186034519913,0.4635421939470242,0.5453012825320358,0.8612442452598256,0.382459539100244,0.19852309530191253,0.7218538712830699,0.24250485234493666,0.7026883013857305,0.5184680367187555,0.06368835859883161,-0.12025453105797533,0.2775909536382451,72.81553398058253,69.90291262135922,61.650485436893206,79.12621359223301,66.50485436893204,94.1747572815534,73.3009708737864,53.39805825242718,32.03883495145632,96.11650485436894,60.19417475728155,76.2135922330097,35.43689320388349,57.76699029126213,100.0,57.297297297297284,79.12621359223301,26.69902912621359,43.68932038834952,16.50485436893204,100.0,100.0,46.60194174757282,23.30097087378641,49.514563106796125,29.20792079207921,58.7378640776699,48.514851485148505,77.18446601941747,65.32663316582915,95.14563106796116
10003013901,0.195859872611465,0.0124203821656051,0.0009554140127388539,0.00605095541401274,0.00191082802547771,0.0127388535031847,0.0315286624203822,0.0191082802547771,0.005732484076433121,0.00445859872611465,0.0159235668789809,0.0222929936305732,0.0015923566878980901,0.0140127388535032,0.036624203821655994,0.0442675159235669,0.00031847133757961803,0.0117834394904459,0.00477707006369427,0.0009554140127388539,0.0261146496815287,0.00382165605095541,0.0595541401273885,0.0143312101910828,0.00031847133757961803,0.00222929936305732,0.00127388535031847,0.0117834394904459,2018,3140.0,76222.0,0.8533132461449459,0.1192,0.7165605095541401,0.2213375796178344,0.04203821656050955,0.0,0.0,0.002547770700636942,0.01751592356687898,0.4745222929936306,0.5254777070063694,0.2484076433121019,0.12261146496815288,0.19522292993630572,0.07133757961783439,0.16719745222929935,0.1445859872611465,0.05063694267515923,0.8181528662420382,0.9814600231749709,0.17604355716878406,1.0,0.6136363636363636,0.9292123629112662,0.03389830508474576,0.1296111665004985,0.7056030389363722,1.0,0.9648622981956316,0.049645390070922,0.1917808219178082,0.5742574257425742,0.9791073124406456,0.013633669235328988,0.43,33.0188679245283,62.085308056872044,0.0,0.0,4.0,1.1156058470387251,2250.0,695.0,132.0,0.0,0.0,8.0,55.0,780.0,385.0,613.0,224.0,525.0,454.0,159.0,0.433563377692245,0.8591098124647993,-0.6144478089965177,0.696311618049431,1.2888576612866922,-0.7959550366074161,0.483717755022061,0.3160358325750953,0.28321833005780234,0.06904363494595438,0.5039842141141107,-1.0479221473011755,0.9872300993195282,0.08477917424759636,-0.0940050509010108,0.5790339380939382,-0.5916849902278934,-0.28350406229140845,0.5450923379557883,-0.4635922094683258,0.7296186034519913,0.4635421939470242,1.3279942131974565,-0.228513595362259,0.8062442190094561,0.0012661836632467116,0.28321833005780234,0.11942299506520278,0.3360356553258697,0.31866523147161946,-0.18875455659620965,-0.006325526066977616,0.3012993654045063,74.75728155339806,83.00970873786406,46.60194174757282,53.883495145631066,56.31067961165049,78.64077669902912,57.76699029126213,37.37864077669903,49.02912621359224,73.7864077669903,32.03883495145632,70.38834951456309,95.14563106796116,24.757281553398062,100.0,70.81081081081079,53.883495145631066,40.291262135922324,36.40776699029127,44.66019417475729,100.0,16.666666666666664,17.96116504854369,49.02912621359224,44.66019417475729,77.22772277227723,19.902912621359228,39.603960396039604,73.7864077669903,86.4321608040201,46.60194174757282
10003013903,0.1393951532145,0.00881233727218105,,0.0012016823552974199,0.000400560785099139,0.00540757059883837,0.0206288804326056,0.0136190666933707,0.00400560785099139,0.0034047666733426803,0.0118165431604246,0.015822151011416,0.000400560785099139,0.0070098137392349295,0.0204286000400561,0.0308431804526337,0.000200280392549569,0.0142199078710194,0.0030042058882435397,0.000600841177648708,0.0188263568996595,0.0030042058882435397,0.0486681353895454,0.00781093530943321,0.0012016823552974199,0.0034047666733426803,0.00360504706589225,0.0060084117764870795,2018,4993.0,97340.0,0.9979971738391528,0.1715,0.6246745443621069,0.26336871620268376,0.07630682956138594,0.0026036451031444022,0.0,0.015621870618866412,0.017424394151812538,0.5057079911876627,0.4942920088123373,0.23132385339475264,0.16643300620869214,0.12737832966152612,0.16082515521730426,0.1590226316843581,0.12157019827758862,0.03344682555577809,0.8521930702984177,0.9552141222621772,0.3385894495412844,1.0,0.5258620689655172,0.9630384167636789,0.007566938300349241,0.14318975552968569,0.9162910495814552,0.9916291049581456,0.9935608499678042,0.08940397350993377,0.0,0.689873417721519,0.9864777849323888,0.01091305929428883,0.43,16.9811320754717,79.14691943127963,0.0,0.0,4.0,0.4943827353502353,3119.0,1315.0,381.0,13.0,0.0,78.0,87.0,1155.0,831.0,636.0,803.0,794.0,607.0,167.0,1.3208237648397998,1.2425980708846622,-0.10531509880730178,0.9243244698717418,0.4933101133655545,0.2075243943562864,0.483717755022061,0.015213992265250074,0.9470629086092106,1.1335074804302725,-0.6042432447743012,0.5543415404105497,0.08862112465520579,1.8049342975945,0.5062848190688968,0.6619634153061577,-0.6215420409000475,-0.28350406229140845,1.0887941342331175,-1.0371749995991522,0.7296186034519913,0.4635421939470242,1.3279942131974565,-0.3341440591579816,0.9128194493590319,0.2354853805478658,0.9470629086092106,0.5954322396632453,0.5327832815292087,0.3111949830082452,0.11139037838874416,0.02021068720305508,0.4865243629767198,84.46601941747572,86.89320388349516,66.01941747572816,85.92233009708738,88.34951456310681,85.92233009708738,57.28155339805825,56.79611650485437,54.368932038834956,93.20388349514565,50.97087378640778,82.03883495145631,66.99029126213593,63.10679611650486,100.0,54.5945945945946,85.92233009708738,2.9126213592233015,41.262135922330096,93.20388349514565,27.722772277227715,83.97435897435899,45.631067961165044,0.0,65.53398058252428,87.12871287128714,16.019417475728158,39.603960396039604,89.80582524271846,86.4321608040201,33.49514563106796
10003013904,0.12718772476624302,0.0063533924718293,0.000239750659314313,0.0019180052745145,0.000239750659314313,0.00863102373531527,0.0154639175257732,0.0127067849436586,0.00383601054902901,0.00179812994485735,0.00959002637257252,0.0136657875809158,0.00035962598897147,0.00671301846080077,0.0244545672500599,0.02529369455766,0.00035962598897147,0.00815152241668665,0.00287700791177176,0.000239750659314313,0.0200191800527451,0.0031167585710860698,0.0420762407096619,0.0063533924718293,0.000839127307600096,0.0020378806041716603,0.00155837928554304,0.00443538719731479,2018,8342.0,77399.0,0.8182089396818154,0.2195,0.4912491009350276,0.3104771038120355,0.14936466075281707,0.0037161352193718533,0.0019180052745145046,0.0,0.04327499400623352,0.5304483337329178,0.4695516662670822,0.21134020618556698,0.19072164948453607,0.15943418844401822,0.14421002157755933,0.15128266602733156,0.08031647087029489,0.06269479741069288,0.8691149909692956,0.9266173752310536,0.3834900731452456,1.0,0.4725274725274725,0.9729913368438932,0.03482249023271616,0.1070154577883472,0.5419823232323232,0.9976325757575756,0.9848484848484848,0.053892215568862284,0.1076388888888889,0.6720098643649816,1.0,0.019279661016949157,0.24,34.43396226415094,72.51184834123222,0.0,0.0,1.0000000000000002,2.111056264052765,4098.0,2590.0,1246.0,31.0,16.0,0.0,361.0,1763.0,1591.0,1330.0,1203.0,1262.0,670.0,523.0,0.4830143425408421,0.7660649970307348,0.3619577518443685,1.0376732436948133,-0.3734946518708197,0.4847190473024417,0.483717755022061,-0.16757541678487467,1.1423913990336003,-0.7576210419189561,0.1905595995209897,0.06792304878800774,0.8912449012518863,0.8394801695850646,0.4135354516323468,0.8141097298829274,-0.5297236409820882,-0.9487913397330012,0.497118650048965,-0.8141150256593861,0.7296186034519913,0.4635421939470242,-1.020084578798805,-0.05925091460165398,0.3823976447882785,0.266953795179876,1.1423913990336003,0.24631733544539844,0.012171813868661069,0.2190411054471486,-0.2676279440503272,0.14219304445041958,0.25043779722926024,69.90291262135922,69.41747572815535,68.44660194174757,91.747572815534,66.99029126213593,54.85436893203883,51.94174757281553,35.43689320388349,74.75728155339806,68.93203883495146,66.50485436893204,84.9514563106796,29.12621359223301,73.7864077669903,100.0,49.189189189189186,91.747572815534,41.74757281553398,29.12621359223301,20.38834951456311,78.21782178217822,54.48717948717948,21.35922330097087,19.41747572815534,62.62135922330097,100.0,26.21359223300971,18.811881188118807,75.72815533980581,0.0,69.41747572815535
10003014000,0.161840539468465,0.00694168980563269,0.00119000396667989,0.00416501388337961,0.00158667195557319,0.00733835779452598,0.0202300674335581,0.0182467274890916,0.00714002380007933,0.00277667592225307,0.0103133677112257,0.0176517255057517,0.000793335977786593,0.0128917096390321,0.0358984529948433,0.0311384371281238,0.000198333994446648,0.00991669972233241,0.0057516858389528,0.000793335977786593,0.0170567235224117,0.0035700119000396705,0.0539468464894883,0.00971836572788576,0.000991669972233241,0.00238000793335978,0.000991669972233241,0.008726695755652521,2018,5042.0,44597.0,0.9821295586217684,0.10800000000000001,0.5944069813566045,0.2600158667195557,0.08766362554541847,0.01943673145577152,0.0,0.005355017850059502,0.033121777072590244,0.4789765965886553,0.5210234034113447,0.2149940499801666,0.2036890122967077,0.13784212614042046,0.1441888139627132,0.08825862752875842,0.12614042046806825,0.08488694962316541,0.6350654502181674,0.9340813464235624,0.30002798768541844,1.0,0.9235668789808916,0.9467384799521243,0.03500897666068223,0.2456612806702573,0.4166292134831461,0.9986516853932584,0.9928089887640451,0.13930348258706468,0.199203187250996,0.3803803803803804,0.9564044943820224,0.045061960195268494,0.8,14.150943396226413,79.14691943127963,0.0,0.0,2.0,3.14407151018524,2997.0,1311.0,442.0,98.0,0.0,27.0,167.0,1084.0,1027.0,695.0,727.0,445.0,636.0,428.0,-0.8951424535200582,1.2005405720182216,-0.7234781408152409,-0.5300700978544399,-0.14725193306744622,-0.030535351328184974,0.483717755022061,1.3782359715081012,0.6271726627563357,-1.3909454196966953,0.325480092041127,0.5123645126306746,-1.0391893456759822,0.018205156952440158,-1.1006341889515323,0.3235913141705858,-0.2467784817368751,1.0120553727264303,1.1847415100467642,-1.0371749995991522,0.7296186034519913,0.4635421939470242,-0.2373916481333847,0.11639914976965128,-0.5241548281473147,0.6104727917339924,0.6271726627563357,-0.3148170007496871,0.08901748320981184,0.3351818269616568,-0.04428940811255111,0.03840641621685535,-0.0105253556890402,52.9126213592233,23.30097087378641,86.40776699029125,71.84466019417476,24.757281553398062,60.67961165048544,60.19417475728155,46.11650485436893,57.76699029126213,92.23300970873787,25.242718446601938,28.155339805825246,40.291262135922324,55.825242718446596,100.0,98.37837837837841,71.84466019417476,42.23300970873786,82.52427184466019,11.650485436893206,91.0891089108911,79.48717948717949,86.89320388349516,50.97087378640778,14.07766990291262,50.4950495049505,58.25242718446602,72.77227722772277,13.106796116504855,43.71859296482411,80.58252427184465
10003014100,0.220470531166626,0.0104292990540868,0.000485083676934271,0.0033955857385399,0.00145525103080281,0.0121270919233568,0.0295901042929905,0.0300751879699248,0.00630608780014553,0.00436575309240844,0.0140674266310939,0.0220713073005093,0.00145525103080281,0.0177055542081009,0.0489934513703614,0.0443851564394858,,0.0111569245694882,0.0067911714770798,0.00145525103080281,0.0276497695852535,0.00291050206160563,0.0633034198399224,0.0138248847926267,0.0012127091923356801,0.00266796022313849,0.00194033470773708,0.00897404802328402,2018,4123.0,48229.0,1.0242513787724694,0.1776,0.6323065728838224,0.28183361629881154,0.005821004123211255,0.0,0.0,0.03468348290080039,0.045355323793354364,0.5047295658501092,0.4952704341498909,0.23963133640552994,0.16274557361144798,0.12975988357991752,0.13170021828765466,0.1445549357264128,0.1152073732718894,0.07640067911714771,0.5792416140009723,0.9723230490018148,0.13675807011454355,1.0,0.2366412213740458,0.8550396375990941,0.03812759531898829,0.19818799546998864,0.6404907975460122,1.0,0.9717791411042944,0.1574074074074074,0.08403361344537816,0.2980997624703088,0.9208588957055216,0.028643216080402014,0.8,5.1886792452830175,86.72985781990522,0.0,0.0,3.6666666666666665,1.4429090312600592,2607.0,1162.0,24.0,0.0,0.0,143.0,187.0,988.0,671.0,535.0,543.0,596.0,475.0,315.0,-0.7425461031971147,1.312185477630732,-0.04593250737031872,-0.9039971188106724,1.0119040362987288,-1.0384845623857657,0.483717755022061,-0.9760095539301876,-1.1724395421168583,-0.2599244285251185,0.5039842141141107,-0.6617491336195851,-1.4483676390918736,1.051204861794236,-1.5278434407242067,-0.07635291175792262,-0.4269642803755725,1.0120553727264303,1.4885748667899776,-1.2921006841017415,0.7296186034519913,0.4635421939470242,1.067096569642316,-0.1728601811530772,-0.21154639523635274,-0.5102587870979641,-1.1724395421168583,-0.16297042506564613,0.5401223396874131,0.3474087450218129,-0.2578940339988882,-0.2516585960667476,-0.2368890687278561,30.097087378640776,38.83495145631068,17.96116504854369,11.165048543689322,33.00970873786408,86.40776699029125,61.650485436893206,35.92233009708738,17.475728155339805,96.60194174757281,52.9126213592233,16.019417475728158,88.34951456310681,12.621359223300969,100.0,19.459459459459453,11.165048543689322,48.05825242718447,68.44660194174757,32.03883495145632,100.0,27.56410256410256,91.747572815534,15.048543689320388,8.25242718446602,28.217821782178216,37.37864077669903,72.77227722772277,19.41747572815534,83.41708542713567,53.883495145631066
10003014200,0.18843469591226297,0.0129611166500499,0.000997008973080758,0.00598205383848455,,0.00648055832502493,0.0274177467597208,0.0149551345962114,0.005483549351944171,0.00398803589232303,0.0139581256231306,0.0134596211365902,0.00149551345962114,0.0164506480558325,0.0363908275174477,0.0279162512462612,,0.0124626121635095,0.00797607178464606,0.000498504486540379,0.0254237288135593,0.005483549351944171,0.0653040877367896,0.0139581256231306,0.00249252243270189,0.0069790628115653,0.00249252243270189,0.009970089730807579,2018,2006.0,94728.0,0.6791460967470541,0.1527,0.7881355932203391,0.08424725822532403,0.04287138584247258,0.0,0.0,0.07228315054835494,0.012462612163509471,0.4491525423728814,0.5508474576271186,0.24925224327018944,0.1296111665004985,0.1226321036889332,0.11365902293120635,0.1390827517447657,0.1625124626121635,0.08325024925224328,0.8349950149551346,0.964769647696477,0.4171388101983003,1.0,0.4680851063829787,0.9045801526717556,0.01679389312977099,0.052671755725190825,0.8954545454545455,1.0,1.0,0.03902439024390244,0.2,0.7199017199017199,0.990909090909091,0.05964214711729623,0.24,20.754716981132077,81.04265402843602,0.0,0.0,1.0000000000000002,5.735334643757612,1581.0,169.0,86.0,0.0,0.0,145.0,25.0,500.0,260.0,246.0,228.0,279.0,326.0,167.0,1.2110821164247314,0.3974755600569289,-0.2883302986458728,0.8091260521970098,0.7829505739317096,0.6924500149559751,0.483717755022061,-0.1828003840025336,-0.20019481936196776,1.0282347350022314,0.5039842141141107,0.9138445689333696,1.227282056379526,0.011058240389871724,0.6621947870813896,0.7118226188276365,-0.08676973767780359,-0.9487913397330012,0.9608642998149224,-1.1009064207247994,0.7296186034519913,0.4635421939470242,-1.020084578798805,0.5570078802981142,0.9343862475178171,0.3311224619918341,-0.20019481936196776,0.7368807629638219,-0.08848285927240869,0.2632796691222846,-0.14329827632580586,0.3125264405749165,0.4305109217379703,81.06796116504856,88.34951456310681,74.27184466019419,33.49514563106796,93.68932038834951,42.71844660194174,52.9126213592233,41.74757281553398,90.77669902912622,55.825242718446596,42.71844660194174,75.72815533980581,78.64077669902912,78.64077669902912,100.0,48.64864864864865,33.49514563106796,13.106796116504855,8.25242718446602,86.40776699029125,100.0,100.0,10.194174757281553,51.45631067961165,70.38834951456309,92.07920792079209,71.84466019417476,18.811881188118807,86.40776699029125,0.0,93.20388349514565
10003014300,0.11663535192947,0.00578118225177049,0.0018788842318254102,0.0037577684636508203,0.000433588668882787,0.00346870935106229,0.0190779014308426,0.00823818470877294,0.007515536927301629,0.00289059112588524,0.0158982511923688,0.00722647781471311,0.00028905911258852405,0.00679288914583032,0.0218239630004336,0.0174880763116057,0.00028905911258852405,0.0137303078479549,0.0026015320132967198,0.00144529556294262,0.0131521896227779,0.0041913571325336,0.0397456279809221,0.00910536204653852,0.00014452955629426202,0.0040468275762393395,0.0015898251192368801,0.00549212313918196,2018,6919.0,95078.0,0.5491110755245837,0.4626,0.8297441826853592,0.0841162017632606,0.05810088163029339,0.0,0.000867177337765573,0.002167943344413933,0.02500361323890736,0.4422604422604423,0.5577395577395577,0.3224454400924989,0.2397745338921809,0.05549934961699668,0.057811822517704864,0.09856915739268682,0.12559618441971382,0.10030351206821796,0.788665613005193,0.9523241954707986,0.5837820715869496,1.0,0.7261904761904762,0.9738391105297579,0.025288859821233918,0.056681927185524325,0.7631426920854997,0.9953783939919122,1.0,0.03543307086614173,0.35897435897435903,0.7892918825561313,0.9543616406701328,0.20435967302452315,0.99,26.88679245283019,78.67298578199052,0.0,0.0,2.0,0.6229871232393975,5741.0,582.0,402.0,0.0,6.0,15.0,173.0,2231.0,1659.0,384.0,400.0,682.0,869.0,694.0,1.2257871611970417,0.05281458342385102,2.7285000433739746,0.4987959776671376,0.40571265652108,1.7212246131414428,0.483717755022061,0.7017835665778558,1.1590291649301308,0.3597525379890022,-0.10787278047459167,0.9138445689333696,1.3084517446480242,-1.4148432409779097,1.0224754974228545,0.3006059776758314,1.5014176900682263,1.6773426501680229,0.7529783188853554,-1.0212421443177402,0.7296186034519913,0.4635421939470242,-0.2373916481333847,-0.31227664810501177,0.7100985984617529,0.9689086449137864,1.1590291649301308,0.21186656602357895,0.5579115826398573,0.2312242429916577,1.3499090737954385,0.9010118338720288,0.8152159201489058,94.1747572815534,80.58252427184465,93.20388349514565,92.71844660194176,64.07766990291263,88.34951456310681,52.42718446601942,97.0873786407767,98.54368932038835,41.262135922330096,100.0,64.5631067961165,59.708737864077655,93.68932038834951,100.0,83.24324324324324,92.71844660194176,26.21359223300971,9.223300970873787,57.28155339805825,46.53465346534654,100.0,7.281553398058253,91.26213592233009,84.9514563106796,46.53465346534654,93.20388349514565,100.0,87.8640776699029,43.71859296482411,36.40776699029127
