GEOID,year,population_count,median_household_income,employment_density,supermarket_access_pct,tree_canopy_pct,race_white_pct,race_black_pct,race_asian_pct,race_american_indian_alaskan_native_alone_pct,race_native_hawaiian_pacific_islander_alone_pct,race_other_alone_pct,race_two_or_more_pct,gender_total_male_pct,gender_total_female_pct,age_under_19_pct,age_20_29_pct,age_30_39_pct,age_40_49_pct,age_50_59_pct,age_60_69_pct,age_70_over_pct,above_poverty_pct,employed_pct,bachelors_plus_pct,high_school_enrollment_pct,pre_school_enrollment_pct,health_insurance_pct,medicare_pct,medicaid_pct,owners_pct,habitable_pct,uncrowded_pct,severe_cost_burden_owner_pct,severe_cost_burden_renter_pct,two_parent_pct,vehicle_access_pct,commute_pct,voter_pct,diesel_pm_rank,pm_rank,safe_drinking_water_rank,ozone_rank,park_access_ppa,race_white_total,race_black_total,race_asian_total,race_american_indian_alaskan_native_alone_total,race_native_hawaiian_pacific_islander_alone_total,race_other_alone_total,race_two_or_more_total,age_under_19_total,age_20_29_total,age_30_39_total,age_40_49_total,age_50_59_total,age_60_69_total,age_70_over_total,median_household_income_z,employment_density_z,supermarket_access_z,tree_canopy_z,above_poverty_z,employed_z,bachelors_plus_z,high_school_enrollment_z,pre_school_enrollment_z,health_insurance_z,owners_z,habitable_z,uncrowded_z,severe_cost_burden_owner_z,severe_cost_burden_renter_z,two_parent_z,vehicle_access_z,commute_z,voter_z,diesel_pm_z,pm_z,safe_drinking_water_z,ozone_z,park_access_ppa_z,supermarket_access_pct_rank,tree_canopy_pct_rank,above_poverty_pct_rank,employed_pct_rank,bachelors_plus_pct_rank,high_school_enrollment_pct_rank,pre_school_enrollment_pct_rank,health_insurance_pct_rank,medicare_pct_rank,medicaid_pct_rank,owners_pct_rank,habitable_pct_rank,uncrowded_pct_rank,severe_cost_burden_owner_pct_rank,severe_cost_burden_renter_pct_rank,two_parent_pct_rank,vehicle_access_pct_rank,commute_pct_rank,voter_pct_rank,median_household_income_rank,cwi_score_rank,park_access_ppa_rank,employment_density_rank,All,acqhypo,alzdisease,alzdisorders,ami,anemia,arthritis,asthma,atrialfib,breastcancer,cataract,ckd,colorectalcancer,copd,depression,diabetes,endometrial,glaucoma,heartfailure,hipfracture,hyperlipidemia,hyperplasia,hypertension,ihd,lungcancer,osteoporosis,prostatecancer,stroke
10001040100,2018,6808.0,63826.0,0.0141312567343878,0.0,27.750000000000004,87.33842538190363,7.799647473560517,1.2632197414806114,0.5875440658049353,0.0293772032902467,0.0293772032902466,2.9524089306698005,46.15158636897767,53.84841363102233,26.52761457109284,8.50470035252644,14.952996474735606,12.779083431257344,14.174500587544069,13.41069330199765,9.650411280846065,72.30157561478427,92.6056338028169,13.653846153846152,99.375,68.75,89.69804618117229,5.582339507739152,13.981223039837603,85.01161890007745,100.0,99.147947327653,7.517084282460136,2.0779220779220786,68.70748299319727,95.46862896979086,1.934623082054704,96.0,83.96226415094338,59.43396226415094,100.0,95.28301886792453,1.0,5946.0,531.0,86.0,40.0,2.0,2.0,201.0,1806.0,579.0,1018.0,870.0,965.0,913.0,657.0,-0.147931491807523,-0.4131694942697395,-1.4144311832659011,0.9613001772474836,0.0023391193597799,-0.4285991469219676,-1.063748246088238,0.3904272903733554,0.5324887713793528,-0.3923689056779727,0.750814116954738,0.4994836139199087,0.4156735195237869,0.3763639217795393,1.4243523425683118,0.4184158297424662,0.295632422214894,-0.5405443892033049,1.554275085372593,-1.1660221864105556,-0.403069865385697,-1.6366802800991973,-2.2695462418197287,-1.098453348503463,0.0,80.64516129032259,47.00460829493088,27.188940092165904,11.52073732718894,96.875,78.94736842105263,28.11059907834101,74.19354838709677,43.31797235023041,76.49769585253456,100.0,74.99999999999999,36.86635944700461,8.755760368663594,64.31924882629107,46.948356807511736,27.188940092165904,97.65258215962442,51.61290322580645,47.92626728110599,0.0,4.147465437788019,0.212201591511936,0.011641615089891,0.0,0.0029472443265546,0.0026525198938992,0.0073681108163866,0.0397877984084881,0.0241674034777483,0.0076628352490421,0.0050103153551429,0.016062481579723,0.0254936634246979,0.0,0.024904214559387,0.0374300029472443,0.0402298850574713,0.0,0.0141467727674624,0.0048629531388152,0.0,0.0277040966696139,0.0094311818449749,0.0739758325965223,0.0150309460654288,0.0020630710285882,0.0045682287061597,0.0035366931918656,0.0095785440613026
10001040201,2018,4786.0,52065.0,1.4384488735115464,0.0,10.9,72.21061429168408,20.977852068533224,0.501462599247806,0.355202674467196,0.0,0.7939824488090262,5.160885917258671,51.08650229837025,48.91349770162975,26.72377768491433,12.599247806101127,16.71541997492687,12.912661930631003,13.91558712912662,9.423318010865025,7.709987463435018,70.59072623332628,93.23308270676692,22.38037552998183,100.0,67.81609195402298,91.11334674714956,6.673373574782025,19.61770623742455,63.52941176470588,100.0,98.77005347593582,15.126050420168069,23.52941176470588,53.81818181818182,96.57754010695189,2.340523175768701,13.0,77.35849056603773,81.13207547169812,100.0,81.13207547169812,5.0,3456.0,1004.0,24.0,17.0,0.0,38.0,247.0,1279.0,603.0,800.0,618.0,666.0,451.0,369.0,-0.6241462648407646,-0.1649349011912335,-1.4144311832659011,-0.6823231598017397,-0.11162105417995,-0.2381065731085112,-0.5572207525594276,0.4718067146182479,0.5015085997164108,-0.1150609814989741,-0.3338388476502118,0.4994836139199087,0.2043799527449559,-1.422198986939395,-0.2623633567733242,-0.3248384507250497,0.4231674395344268,-0.4954190626086124,-1.3676005920021288,-0.9379959379910712,-1.134043257975914,-1.6366802800991973,-1.861383656325407,2.0781484198859466,0.0,27.64976958525345,42.3963133640553,37.32718894009216,35.02304147465438,100.0,78.42105263157895,36.40552995391705,81.10599078341014,68.20276497695853,29.95391705069124,100.0,61.87499999999999,91.70506912442396,63.1336405529954,35.21126760563381,60.093896713615024,33.17972350230415,8.92018779342723,29.03225806451613,29.95391705069124,100.0,54.83870967741936,0.217927287923109,0.0129544504805683,0.0,0.0048056832427914,0.0,0.0148349352277476,0.0399080651901379,0.024237358963644,0.0068951107396573,0.0039699122440451,0.0133723359799415,0.030296698704555,0.0,0.0236105307145842,0.0417885499373172,0.0442958629335562,0.0,0.0098203092352695,0.0066861679899707,0.0,0.020685332218972,0.0062682824905975,0.0708315921437526,0.0131633932302549,0.0,0.0037609694943585,0.0031341412452987,0.0100292519849561
10001040202,2018,15615.0,71384.0,0.969343918334223,82.0263637875358,10.97,67.03810438680756,26.666666666666668,1.5818123599103426,0.0960614793467819,0.0,0.3842459173871277,4.233109189881524,50.02881844380404,49.971181556195965,27.627281460134483,9.855907780979829,12.628882484790266,17.29106628242075,10.931796349663784,11.104707012487992,10.560358629522897,74.30682709913681,95.43978010994503,26.33540372670808,99.57627118644068,80.63583815028902,88.82887024479945,4.332835306286634,10.906792322721524,84.14414414414414,99.45945945945948,97.009009009009,12.312633832976443,8.522727272727272,74.63013698630137,97.67567567567568,3.183751886921916,9.999999999999998,78.77358490566037,67.9245283018868,100.0,81.13207547169812,4.2,10467.999999999998,4164.0,247.0,15.0,0.0,60.0,661.0,4314.0,1539.0,1972.0,2700.0,1707.0,1734.0,1648.9999999999995,0.1580995646149955,-0.2466920010739436,0.7400363748109038,-0.6754950509831376,0.1359095023661845,0.4318435460367429,-0.3276529102965004,0.4166342236047614,0.9267730993066025,-0.5626715116798687,0.707014657252398,-0.2314494643195932,-0.7802811233277906,-0.757180030497866,0.917601797035161,0.7140669070065454,0.5494631670125875,-0.4016743910155534,-1.4732105562445887,-0.9868587055095324,-0.689102932051434,-1.6366802800991973,-1.861383656325407,1.4428280662080646,69.12442396313365,28.11059907834101,50.23041474654379,61.751152073732726,45.16129032258065,98.4375,89.99999999999999,22.580645161290324,57.6036866359447,33.6405529953917,74.65437788018433,42.30769230769231,24.375,78.80184331797236,19.35483870967742,75.11737089201878,74.17840375586854,41.474654377880185,6.103286384976526,64.97695852534562,55.2995391705069,93.30143540669856,44.23963133640553,0.207201889020071,0.0109536927718746,0.0019677292404565,0.0044601862783681,0.0012462285189557,0.0115440115440115,0.0379115833661288,0.0227600682146137,0.0055752328479601,0.003345139708776,0.0167912895185622,0.0244654335563426,0.0009838646202282,0.0198084743539289,0.0376492194674013,0.0390266299357208,0.0,0.015217106126197,0.0054440508985963,0.0013774104683195,0.0230224321133412,0.0077397350124622,0.0680178407451135,0.0125934671389217,0.0009838646202282,0.0048537321264594,0.0030171848353666,0.0092483274301456
10001040203,2018,5958.0,67159.0,1.4435784434721262,0.0,9.07,63.84692849949648,35.313863712655255,0.0,0.0,0.0,0.2853306478684123,0.5538771399798591,48.573346760657934,51.42665323934206,25.04196038939241,13.276267203759652,9.701242027526016,15.743538100033568,12.823094998321585,9.785162806310844,13.628734474655923,62.80364372469636,98.01324503311258,20.232213438735176,100.0,72.63157894736842,90.42553191489364,8.662613981762918,14.285714285714285,71.13702623906705,99.61127308066084,96.7444120505345,9.55631399317406,16.80672268907563,61.33434420015163,93.78036929057338,3.0278884462151394,18.0,80.66037735849056,72.64150943396226,100.0,81.13207547169812,2.5,3804.0,2104.0,0.0,0.0,0.0,17.0,33.0,1492.0,791.0,578.0,938.0,764.0,583.0,812.0,-0.0129749542240016,-0.1640409034642986,-1.4144311832659011,-0.8608294332023378,-0.6303208787638043,1.2131437503190223,-0.6819098600926464,0.4718067146182479,0.6612508937646813,-0.2498284704250568,0.050275388898632,-0.026163109012297,-0.9282264652825823,-0.1056572692298,0.2662370048437126,0.0503584639872472,0.1014669744946165,-0.4190022723710616,-1.1915839849313623,-1.0520090622008134,-0.848010191310177,-1.6366802800991973,-1.861383656325407,0.0927723146425653,0.0,18.894009216589865,24.88479262672812,93.5483870967742,31.336405529953915,100.0,84.21052631578948,32.25806451612904,90.78341013824884,43.77880184331798,43.77880184331798,55.76923076923077,21.25,55.2995391705069,40.55299539170507,53.99061032863849,35.68075117370892,39.1705069124424,12.676056338028168,57.6036866359447,43.31797235023041,56.937799043062206,55.76036866359447,0.186535526538918,0.0081397320671527,0.0,0.0032219772765813,0.0,0.0110225538409361,0.0374766830591826,0.0237408851958623,0.0059352212989655,0.0030523995251823,0.0137357978633203,0.0261149737154485,0.0,0.0193318636594879,0.0339155502798033,0.0400203493301679,0.0,0.0128879091063253,0.0062743768017636,0.0,0.0215363744276751,0.0062743768017636,0.0657961675428184,0.0110225538409361,0.0,0.0044090215363744,0.0030523995251823,0.0078005765643547
10001040501,2018,4200.0,50244.0,1.981897566166545,77.56999168721099,16.71,46.23809523809525,45.38095238095238,1.738095238095238,0.0952380952380952,0.0,4.785714285714286,1.761904761904762,47.523809523809526,52.47619047619048,22.83333333333333,15.666666666666668,8.857142857142856,9.523809523809524,17.047619047619047,11.714285714285715,14.357142857142858,70.54892601431982,93.49164467897975,26.04984636394673,97.8102189781022,0.0,93.23308270676692,2.923976608187134,23.182957393483708,67.82283884738527,99.6264674493063,97.65208110992528,8.661417322834646,17.355371900826448,47.05075445816186,95.51760939167556,11.488511488511488,18.0,82.54716981132076,62.264150943396224,100.0,81.13207547169812,3.0,1942.0,1906.0,73.0,4.0,0.0,201.0,74.0,959.0,658.0,372.0,400.0,716.0,492.0,603.0,-0.6978803947356318,-0.070220938876067,0.6229873106620026,-0.1155901278577643,-0.1144053788923425,-0.159607534753295,-0.3442279596642076,0.1866817245631495,-1.7481284810387503,0.3002709931358078,-0.117060451268604,-0.005616885717315,-0.4207171947771406,0.1058731712110077,0.2230970992985206,-0.6626595004817784,0.3012656228781827,0.5215946476365936,-1.1915839849313623,-1.1171594188920946,-0.4984142209409429,-1.6366802800991973,-1.861383656325407,0.4898475356912415,63.59447004608296,48.38709677419355,41.935483870967744,40.09216589861752,44.23963133640553,90.625,0.0,56.68202764976959,32.71889400921659,77.88018433179724,36.86635944700461,57.692307692307686,35.0,45.622119815668206,43.31797235023041,24.88262910798122,48.356807511737095,84.7926267281106,12.676056338028168,23.041474654377883,27.188940092165904,62.20095693779904,67.74193548387098,0.284823783265404,0.0107887796691441,0.0,0.0028770079117717,0.0028770079117717,0.0143850395588588,0.0575401582354351,0.0354830975785183,0.007672021098058,0.0081515224166866,0.0273315751618317,0.0448333732917766,0.0,0.0232558139534884,0.0455526252697195,0.0620954207624071,0.0,0.0234955646128027,0.0110285303284584,0.0,0.0472308798849197,0.0131862862622872,0.111244305921841,0.0172620474706305,0.0,0.003836010549029,0.0064732678014864,0.01222728362503
10001040502,2018,2364.0,49250.0,0.0223712125783062,0.0,26.43,59.43316412859561,33.12182741116752,2.0727580372250425,0.0,0.0,0.0,5.372250423011844,46.5736040609137,53.42639593908629,24.873096446700508,13.19796954314721,13.19796954314721,7.2758037225042305,11.548223350253808,8.079526226734348,21.82741116751269,64.63362981787378,95.26627218934912,20.8628841607565,100.0,66.66666666666666,88.43830888697153,5.694564279551337,27.86885245901639,75.24644030668128,100.0,96.71412924424972,9.48905109489051,36.888888888888886,26.38623326959847,95.3997809419496,5.595116988809766,67.0,91.50943396226415,48.58490566037735,100.0,95.28301886792453,1.0,1405.0,783.0,49.0,0.0,0.0,0.0,127.0,588.0,312.0,312.0,172.0,273.0,191.0,516.0,-0.7381284590494693,-0.4117334086229662,-1.4144311832659011,0.8325415538109862,-0.508424974300217,0.379166793932686,-0.6453028601848633,0.4718067146182479,0.4633791576697132,-0.6391964294304716,0.2577628283008844,0.4994836139199087,-0.9451586331993336,-0.0897580587725207,-1.3128097420534026,-1.69420514837183,0.2877142634653771,-0.1335945372611835,0.5333787643621483,-1.4266236131756802,-0.0375831690905887,-1.6366802800991973,-2.2695462418197287,-1.098453348503463,0.0,76.036866359447,29.493087557603687,58.525345622119815,31.79723502304148,100.0,75.78947368421053,21.658986175115206,76.95852534562212,88.94009216589862,50.23041474654379,100.0,20.0,54.83870967741936,92.62672811059907,6.572769953051644,46.009389671361504,67.74193548387098,60.56338028169015,20.737327188940093,28.11059907834101,0.0,6.451612903225806,0.238709677419355,0.0094623655913978,0.0,0.0055913978494623,0.0,0.0133333333333333,0.0529032258064516,0.0249462365591398,0.0111827956989247,0.0,0.0193548387096774,0.0378494623655914,0.0,0.018494623655914,0.0352688172043011,0.0546236559139785,0.0,0.0172043010752688,0.0103225806451613,0.0,0.0421505376344086,0.0103225806451613,0.0894623655913978,0.0141935483870968,0.0,0.0055913978494623,0.006021505376344,0.0086021505376344
10001040700,2018,4779.0,59500.0,1.8976977736142693,75.36343457368602,31.01,48.98514333542583,40.99183929692404,3.5781544256120528,2.7620841180163214,0.0,0.0,3.682778824021762,45.44883866917765,54.55116133082235,19.878635697844736,14.291692822766269,13.74764595103578,8.432726511822557,18.07909604519774,10.211341284787611,15.358861686545303,64.07558514064849,92.53246753246754,33.910614525139664,100.0,33.83084577114428,95.28795811518324,7.81600598354525,23.971578160059835,70.57860262008734,98.33515283842796,96.39737991266377,6.486486486486487,37.96296296296296,48.39424141749723,86.40829694323145,0.6292606187729421,96.0,90.56603773584906,40.56603773584906,100.0,93.39622641509436,4.0,2341.0,1959.0,171.0,132.0,0.0,0.0,176.0,950.0,683.0,657.0,403.0,864.0,488.0,734.0,-0.3230956026945057,-0.0848955458564978,0.565030874503906,1.279294959370953,-0.545596492113972,-0.4508123200862522,0.1120468114709035,0.4718067146182479,-0.6258708733359479,0.7028944694861705,0.0220801559779668,-1.7517663282014992,-1.122264176836761,0.6199706005449745,-1.39726343871731,-0.5955944030980348,-0.7463893982947771,-0.6856660789793786,1.554275085372593,-1.3940484348300397,0.2325591716492737,-1.6366802800991973,-2.2151245637538195,1.283997977788594,61.751152073732726,86.63594470046083,27.64976958525345,26.267281105990783,60.82949308755761,100.0,32.10526315789474,78.80184331797236,87.09677419354838,80.18433179723503,42.85714285714285,11.538461538461538,15.625,28.571428571428577,94.00921658986177,26.291079812206576,13.615023474178404,9.216589861751151,97.65258215962442,42.85714285714285,33.17972350230415,87.08133971291866,65.43778801843318,0.312879444926279,0.0145273200346921,0.0030355594102341,0.0134431916738942,0.0032523850823937,0.0186470078057242,0.0656981786643539,0.0359930615784909,0.0127927146574154,0.0086730268863833,0.0310060711188205,0.0398959236773634,0.0,0.027103209019948,0.0565915004336513,0.0620121422376409,0.0,0.0277536860364267,0.0088898525585429,0.0,0.0450997398091934,0.0143104943625325,0.127493495229835,0.0212489158716392,0.0,0.0054206418039895,0.0058542931483087,0.0147441457068517
10001040900,2018,2843.0,32500.0,4.59179880123612,73.2414526741662,14.49,62.32852620471333,33.69679915582132,0.4572634540977841,0.1758705592683784,0.0,0.1406964474147027,3.200844178684488,42.45515300738656,57.54484699261344,28.139289482940555,25.360534646500177,4.678156876538867,8.476960956735843,9.180443193809356,9.180443193809356,14.984171649665845,59.62800875273523,96.875,33.92729864575909,100.0,68.85245901639344,94.98525073746312,7.787610619469026,16.57817109144543,36.87150837988827,97.95158286778398,99.16201117318435,11.39240506329114,22.058823529411764,86.87782805429865,74.30167597765363,18.21862348178137,90.0,94.33962264150944,36.32075471698113,100.0,93.39622641509436,5.0,1772.0,958.0,13.0,5.0,0.0,4.0,91.0,800.0,721.0,133.0,241.0,260.99999999999994,261.0,426.0,-1.416352882849044,0.3846409286114204,0.5092958528566783,-0.3321387218191456,-0.8418508453556702,0.8675742152971343,0.1130152337880503,0.4718067146182479,0.5358876048404826,0.6435832838856247,-1.6798166493857414,-2.270439690023116,0.423537103626698,-0.5396617365880159,-0.1467320276695973,1.3254554943640235,-2.138762567599315,1.269804629399129,1.3430551568876736,-1.524349148212602,0.3755757049821422,-1.6366802800991973,-2.2151245637538195,2.0781484198859466,60.36866359447005,40.55299539170507,16.12903225806452,82.02764976958525,61.29032258064516,100.0,79.4736842105263,72.8110599078341,86.63594470046083,54.83870967741936,7.373271889400922,6.730769230769231,75.62499999999999,73.73271889400922,54.37788018433181,93.42723004694837,4.225352112676057,91.2442396313364,85.44600938967136,4.147465437788019,51.61290322580645,100.0,89.86175115207374,0.184229918938836,0.0062638172439204,0.0,0.006632277081798,0.0,0.0136330140014738,0.0423728813559322,0.0117907148120855,0.0106853352984525,0.005526897568165,0.0228445099484156,0.0272660280029477,0.0,0.0198968312453943,0.0316875460574797,0.0412675018422992,0.0,0.0147383935151069,0.0084745762711864,0.0,0.0276344878408253,0.0081061164333087,0.0736919675755343,0.0132645541635962,0.0,0.004421518054532,0.0,0.0092114959469417
10001041000,2018,6415.0,47455.0,0.6950199419771905,56.70660544339864,8.799999999999999,47.96570537802026,44.27123928293063,1.231488698363211,0.0779423226812159,0.0,0.2805923616523771,6.1730319563523,54.29462197973499,45.705378020265,25.798908807482466,20.15588464536243,15.806703039750586,10.911925175370223,12.689010132501949,7.965705378020265,6.671862821512081,54.50968046592162,92.76693455797933,23.363636363636363,87.94326241134752,60.0,86.68533604887983,3.029531568228106,17.209775967413442,47.537395111273256,100.0,99.92703392922292,5.747126436781609,23.26388888888889,28.97009966777409,86.97555636628968,5.308376802700215,54.0,24.056603773584904,36.32075471698113,100.0,97.64150943396226,2.0,3077.0,2840.0,79.0,5.0,0.0,18.0,396.0,1655.0,1293.0,1014.0,700.0,814.0,511.0,428.0,-0.810809822674558,-0.2945020540007267,0.0749989964372308,-0.8871664243598032,-1.1827841771382184,-0.3796284724726049,-0.5001478173650435,-1.0980658665598249,0.2422283937988668,-0.9826664106903964,-1.1412879223124086,0.4994836139199087,0.8512878755851194,0.7947362043761877,-0.2414854779073736,-1.5652219450618725,-0.6811493281755292,-0.1654724420618993,0.0757355859781556,0.902501638537622,0.3755757049821422,-1.6366802800991973,-2.337573339402116,-0.3043029064061108,43.77880184331798,17.51152073732719,9.67741935483871,29.493087557603687,38.24884792626728,39.0625,67.36842105263158,13.824884792626726,34.562211981566826,59.44700460829494,14.285714285714288,100.0,99.375,21.19815668202765,61.751152073732726,7.511737089201878,14.084507042253518,65.43778801843318,46.478873239436616,17.050691244239633,10.599078341013826,39.23444976076555,38.24884792626728,0.287631366208569,0.0088924818108326,0.0056588520614389,0.0103476151980598,0.0021018593371059,0.0213419563459984,0.0464025869037995,0.0375101050929669,0.0067906224737267,0.0050121261115602,0.017946645109135,0.0370250606305578,0.0,0.0278092158447858,0.0683912691996766,0.0501212611156023,0.0,0.0129345189975748,0.0105092966855295,0.0,0.0349232012934519,0.0051738075990299,0.0963621665319321,0.0160064672594988,0.0019401778496362,0.0032336297493936,0.0032336297493936,0.017461600646726
10001041100,2018,3881.0,41491.0,0.2559122883731572,68.33436395212303,6.92,82.37567637206905,7.729966503478483,0.6956969853130636,0.979129090440608,0.1545993300695697,2.7054882762174697,5.35944344241175,53.28523576397836,46.71476423602165,35.454779695954656,39.39706261272868,17.263591857768617,4.89564545220304,2.061324400927596,0.20613244009276,0.7214635403246572,54.87839771101574,88.57142857142857,22.301729278473463,100.0,59.88372093023256,99.08450704225352,3.380281690140845,7.183098591549296,1.042502004811552,100.0,100.0,0.0,28.34008097165992,86.90476190476191,98.7169206094627,2.9166666666666665,13.0,98.58490566037736,67.9245283018868,100.0,99.05660377358492,2.333333333333333,3197.0,300.0,27.0,38.0,6.0,105.0,208.0,1376.0,1529.0,670.0,190.0,80.0,8.0,28.0,-1.0522982085575827,-0.3710311289950358,0.3804084687513617,-1.070549918345117,-1.1582238144941333,-1.653377982267735,-0.5617857390431618,0.4718067146182479,0.2383711130336776,1.4467739868965863,-3.4888504110790746,0.4994836139199087,0.892085737943218,2.153208334996962,-0.6406229272826818,1.326799996662082,0.669215946305959,-0.431367184831772,-1.3676005920021288,-1.6709374507679846,-0.689102932051434,-1.6366802800991973,-2.378389597951548,-0.0395860923736599,55.76036866359447,13.824884792626726,10.138248847926269,5.0691244239631335,34.562211981566826,100.0,66.84210526315789,99.07834101382488,39.63133640552996,19.35483870967742,0.0,100.0,100.0,0.0,76.49769585253456,93.89671361502349,87.32394366197182,38.24884792626728,8.92018779342723,8.294930875576037,17.972350230414747,54.066985645933016,27.64976958525345,0.0165868042757095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
